mmsi,event_id,flag,nearest_ais_km,unmatched,vessel_class,size_category,speed_knots,heading,turn_off,turn_on,lat,lon,label
565415463,12838,Singapore,2.0,False,tanker,medium,10.4,217.8,2024-12-09T22:00:00,2024-12-09T22:50:22.994822,33.2245,17.8866,0
636491249,18308,Liberia,137.9,False,tanker,small,6.6,71.7,2024-09-23T06:00:00,2024-09-23T10:16:32.903445,13.8724,79.9785,0
432928996,11141,Japan,44.2,False,container,VLCC,9.0,85.4,2024-11-30T17:00:00,2024-11-30T17:58:41.756038,1.9161,-4.6379,0
674109034,5974,Tanzania,30.3,False,bulk_carrier,small,10.7,162.2,2024-11-08T00:00:00,2024-11-08T01:00:19.621897,5.0058,-4.8665,0
440066100,8363,South Korea,54.2,False,bulk_carrier,medium,8.5,91.1,2024-12-21T02:00:00,2024-12-21T07:52:17.237803,-2.7009,73.6645,0
674269842,1204,Tanzania,143.5,True,tanker,VLCC,1.0,259.6,2024-05-02T01:00:00,2024-05-02T20:07:06.135444,26.4651,55.7285,1
441748285,14941,South Korea,21.5,False,fishing,large,14.9,354.9,2024-04-19T05:00:00,2024-04-19T05:06:00,0.061,1.1437,0
671673941,1831,Togo,31.1,False,tanker,large,1.3,144.5,2024-09-12T15:00:00,2024-09-14T07:15:53.863318,45.9491,134.0775,1
538739736,3203,Marshall Islands,24.6,False,passenger,small,11.5,43.4,2024-07-29T21:00:00,2024-07-29T22:43:01.234034,8.5957,-2.024,0
511226437,4182,Palau,63.1,False,container,large,2.2,61.0,2024-11-01T04:00:00,2024-11-01T12:20:30.302417,45.6286,37.4273,1
234545004,4229,UK,249.6,True,tanker,VLCC,4.2,155.5,2024-05-26T23:00:00,2024-05-27T21:07:49.194475,75.3738,21.0302,1
511289980,2923,Palau,67.0,False,fishing,medium,16.6,291.6,2024-09-09T06:00:00,2024-09-09T06:06:00,43.1233,40.1784,0
674418002,5256,Tanzania,171.7,False,tanker,large,6.5,72.5,2024-01-23T19:00:00,2024-01-24T06:08:20.134739,44.2458,136.8395,1
674969864,5958,Tanzania,277.4,True,tanker,VLCC,3.1,303.8,2024-04-14T14:00:00,2024-04-15T16:31:12.656159,32.7867,29.3357,1
563889932,9476,Singapore,104.3,False,container,medium,10.4,342.9,2024-02-25T14:00:00,2024-02-25T18:50:43.654884,37.7357,-37.1271,0
431796938,3752,Japan,74.8,False,cargo,medium,14.8,343.3,2024-12-20T11:00:00,2024-12-20T12:47:47.099071,24.9107,55.7902,0
616528810,11926,Comoros,26.2,False,bulk_carrier,small,12.6,174.3,2024-01-02T00:00:00,2024-01-02T01:16:07.739146,13.8975,108.5944,0
357320297,5620,Panama,115.6,True,other,small,14.8,27.9,2024-08-10T11:00:00,2024-08-10T18:35:28.075744,36.6082,22.8011,0
414084760,9190,China,71.9,False,tanker,VLCC,5.6,19.1,2024-08-07T16:00:00,2024-08-07T21:27:26.175150,30.9931,-33.1768,0
259744933,14062,Norway,71.7,False,bulk_carrier,small,13.3,288.5,2024-06-11T19:00:00,2024-06-11T21:11:36.943517,46.2918,-21.0799,0
538628199,17251,Marshall Islands,2.0,False,container,large,10.7,34.2,2024-07-04T01:00:00,2024-07-04T04:57:25.952257,11.022,-11.6191,0
258920569,1056,Norway,148.3,True,tanker,large,0.0,189.9,2024-08-29T10:00:00,2024-08-30T23:26:28.585225,16.2698,116.0938,1
636086446,7392,Liberia,37.7,False,container,small,13.8,297.7,2024-12-01T16:00:00,2024-12-01T16:06:00,31.0283,21.8094,0
432234879,10080,Japan,34.6,True,tanker,small,3.7,10.2,2024-04-09T07:00:00,2024-04-09T14:48:44.934879,2.4906,-13.2115,0
674711603,595,Tanzania,181.9,True,cargo,small,4.2,177.6,2024-04-28T14:00:00,2024-04-29T10:16:37.483442,30.92,-26.6143,1
259074561,10488,Norway,2.0,False,tanker,medium,13.3,331.9,2024-12-03T20:00:00,2024-12-03T21:08:42.989467,10.2527,114.6213,0
220703495,1526,Denmark,177.4,True,tanker,large,2.1,293.4,2024-02-01T20:00:00,2024-02-01T21:02:41.558064,10.3272,-13.7922,1
563537365,19569,Singapore,83.2,False,bulk_carrier,VLCC,12.4,204.6,2024-01-02T17:00:00,2024-01-03T00:57:06.720631,4.0327,115.9676,0
538554178,9928,Marshall Islands,35.9,False,cargo,small,2.0,267.7,2024-10-24T00:00:00,2024-10-24T03:16:41.270563,30.5198,-32.7865,0
211564627,9416,Germany,128.0,False,fishing,large,17.3,14.3,2024-10-28T03:00:00,2024-10-28T11:18:52.652394,31.1588,18.0601,0
355285530,5825,Panama,302.8,False,tanker,VLCC,5.6,88.9,2024-02-26T11:00:00,2024-02-26T13:11:08.383022,70.9399,40.4796,1
613707889,5155,Cameroon,155.0,False,tanker,large,3.7,20.9,2024-02-26T04:00:00,2024-02-27T07:02:11.589276,35.9226,-5.0642,1
565759903,6406,Singapore,123.0,True,fishing,medium,14.2,327.7,2024-07-15T17:00:00,2024-07-15T21:12:45.923521,-1.7615,-5.7645,0
412278390,7638,China,105.4,False,tanker,small,13.2,257.0,2024-06-28T16:00:00,2024-06-28T19:59:24.752630,20.5423,115.4867,0
613810736,10675,Cameroon,88.0,False,tanker,small,6.9,56.0,2024-07-15T04:00:00,2024-07-15T04:06:00,51.8008,-15.3177,0
220705961,11409,Denmark,72.8,False,cargo,large,3.8,301.8,2024-03-13T09:00:00,2024-03-13T16:18:30.683846,9.3706,115.2224,0
511754450,5665,Palau,238.4,False,passenger,large,3.8,176.5,2024-12-12T02:00:00,2024-12-12T08:39:45.767586,41.2982,9.1418,1
369846262,19597,USA,2.0,True,bulk_carrier,medium,9.8,51.0,2024-04-25T13:00:00,2024-04-25T15:18:47.267566,36.9943,21.7684,0
357351516,9370,Panama,55.6,False,fishing,medium,13.5,116.5,2024-08-22T00:00:00,2024-08-22T07:04:50.474925,6.9354,109.8658,0
432318811,14702,Japan,53.4,True,container,large,4.2,226.3,2024-03-21T17:00:00,2024-03-21T20:25:22.615036,74.1642,36.3816,0
367378607,18562,USA,27.8,False,cargo,medium,7.0,304.1,2024-06-25T08:00:00,2024-06-25T09:37:31.195997,40.0483,-4.6363,0
257264201,12321,Norway,60.0,False,other,medium,13.5,343.5,2024-06-03T20:00:00,2024-06-03T20:06:00,35.6381,5.6412,0
235734818,762,UK,212.3,True,tanker,medium,6.3,42.9,2024-08-17T22:00:00,2024-08-18T06:13:13.325952,54.4438,136.387,1
674476119,9063,Tanzania,44.9,False,container,large,10.7,290.9,2024-10-06T09:00:00,2024-10-06T11:37:03.917971,35.5735,13.2978,0
351923209,6248,Panama,29.0,False,passenger,medium,5.1,14.0,2024-01-10T00:00:00,2024-01-10T00:55:19.501282,54.2017,142.2252,0
432761428,1336,Japan,50.9,True,tanker,medium,10.5,357.0,2024-08-28T04:00:00,2024-08-28T04:17:53.919055,14.0938,61.5359,0
431975162,7086,Japan,2.0,False,container,small,6.3,180.2,2024-09-21T08:00:00,2024-09-21T08:06:00,34.1608,-38.9464,0
218502693,17679,Germany,12.6,False,tanker,small,9.2,44.3,2024-05-17T12:00:00,2024-05-17T19:35:00.627180,51.8928,-16.5943,0
613204214,2971,Cameroon,206.7,True,other,VLCC,4.0,121.6,2024-10-13T20:00:00,2024-10-14T00:24:36.035145,43.7725,39.5986,1
351332847,12673,Panama,51.3,False,container,VLCC,14.6,124.5,2024-03-24T04:00:00,2024-03-24T04:06:00,3.7826,-0.7359,0
626614860,6678,Gabon,82.1,False,tanker,medium,2.7,142.9,2024-03-22T11:00:00,2024-03-22T11:40:47.851740,33.2478,-12.4174,0
211057598,511,Germany,71.4,False,tanker,large,11.3,220.8,2024-09-29T15:00:00,2024-09-29T15:19:11.259804,22.9809,118.2046,0
511807476,82,Palau,224.4,True,tanker,large,6.1,6.9,2024-11-10T00:00:00,2024-11-10T00:30:00,37.2088,3.8706,1
440315765,554,South Korea,18.6,False,cargo,large,10.7,14.4,2024-05-11T15:00:00,2024-05-11T15:46:51.055890,34.2179,27.0488,0
241469319,14694,Greece,87.2,False,tanker,small,5.5,62.0,2024-04-13T02:00:00,2024-04-13T02:06:00,3.0418,106.2752,0
414650738,2236,China,32.9,False,cargo,medium,10.0,154.8,2024-03-22T23:00:00,2024-03-22T23:24:58.323162,32.7066,-23.1008,0
674809607,959,Tanzania,209.5,False,tanker,large,0.0,28.6,2024-12-28T01:00:00,2024-12-28T13:50:15.791995,35.7168,2.2746,1
413968550,2176,China,81.4,False,cargo,small,6.8,202.9,2024-07-03T21:00:00,2024-07-03T21:06:00,36.9489,-32.657,0
441758948,9092,South Korea,67.7,False,cargo,small,17.6,195.2,2024-08-27T05:00:00,2024-08-27T05:06:00,45.8715,40.7663,0
616465503,7313,Comoros,27.8,False,cargo,VLCC,10.5,248.6,2024-05-12T18:00:00,2024-05-12T18:06:00,-1.5615,-8.9275,0
564753774,3994,Singapore,68.4,False,tanker,medium,17.8,299.9,2024-10-20T18:00:00,2024-10-20T18:06:00,2.2802,116.8279,0
241499800,121,Greece,30.0,False,fishing,medium,9.7,13.4,2024-03-17T06:00:00,2024-03-17T10:41:21.291484,31.2242,29.8057,0
616524467,5651,Comoros,59.6,False,fishing,small,14.1,306.9,2024-04-06T01:00:00,2024-04-06T06:02:36.195522,7.0196,-14.608,0
413008408,6027,China,212.4,True,tanker,VLCC,3.0,166.6,2024-03-06T15:00:00,2024-03-07T13:56:09.594541,54.2652,137.227,1
219782365,15395,Denmark,71.2,False,tanker,large,16.4,183.4,2024-12-06T15:00:00,2024-12-06T15:06:00,43.3295,37.7778,0
241576715,750,Greece,22.2,False,bulk_carrier,small,8.5,206.1,2024-02-01T01:00:00,2024-02-01T05:14:04.105375,39.1867,7.2097,0
441910314,16856,South Korea,63.3,True,container,large,19.2,170.3,2024-06-16T06:00:00,2024-06-16T06:06:00,39.6552,-18.2788,0
356256214,7972,Panama,72.8,False,container,small,6.6,7.7,2024-03-08T02:00:00,2024-03-08T02:06:00,36.767,-0.8814,0
232958475,17859,UK,55.4,False,cargo,small,11.1,343.1,2024-10-15T02:00:00,2024-10-15T02:14:50.145799,43.1603,-13.0444,0
626404874,4603,Gabon,12.9,True,tanker,medium,8.3,177.9,2024-10-26T03:00:00,2024-10-26T03:32:31.300352,44.296,-31.9181,0
232826755,8716,UK,49.9,False,cargo,large,10.6,274.8,2024-07-15T06:00:00,2024-07-15T11:15:15.958050,17.4952,113.7896,0
564058311,14614,Singapore,2.0,False,tanker,VLCC,13.9,225.6,2024-05-30T09:00:00,2024-05-30T09:24:51.447713,41.7491,12.3365,0
674041447,3955,Tanzania,182.8,True,tanker,small,4.2,160.9,2024-05-28T00:00:00,2024-05-28T21:21:50.820781,72.065,41.6764,1
538187982,4404,Marshall Islands,211.6,False,tanker,VLCC,2.4,127.3,2024-09-16T02:00:00,2024-09-16T20:31:15.078415,35.8776,-5.2105,1
440810843,14179,South Korea,2.0,False,tanker,medium,15.0,325.6,2024-03-11T03:00:00,2024-03-11T09:10:50.473097,14.097,111.1888,0
219679831,17298,Denmark,94.5,False,bulk_carrier,medium,13.4,225.0,2024-06-29T15:00:00,2024-06-29T18:59:23.967736,14.9453,-6.7677,0
613516904,6769,Cameroon,49.1,False,cargo,small,10.6,216.3,2024-11-29T01:00:00,2024-11-29T01:06:00,-2.4127,4.5341,0
626783711,3899,Gabon,79.7,False,cargo,small,6.7,188.7,2024-08-14T09:00:00,2024-08-14T09:06:00,43.9528,-22.2267,0
511666350,4512,Palau,196.0,False,tanker,VLCC,3.1,246.2,2024-05-04T12:00:00,2024-05-05T18:32:51.029149,35.6831,-5.2821,1
511079874,1667,Palau,140.6,False,tanker,large,6.6,32.9,2024-11-08T17:00:00,2024-11-08T20:00:35.355112,54.2692,138.2634,1
211583774,15763,Germany,58.4,False,tanker,medium,13.1,181.3,2024-04-13T20:00:00,2024-04-13T20:06:00,-1.6641,63.6655,0
237477004,369,Greece,24.1,False,fishing,VLCC,21.2,36.6,2024-04-25T21:00:00,2024-04-26T05:51:07.690269,6.6958,111.8967,0
637831031,5354,Liberia,213.5,False,fishing,VLCC,4.6,268.9,2024-07-02T20:00:00,2024-07-03T13:44:07.514219,1.7013,-3.4743,1
440140064,20000,South Korea,43.3,False,tanker,medium,8.3,1.4,2024-09-04T13:00:00,2024-09-04T13:46:07.976154,69.568,36.8815,0
674018011,4588,Tanzania,185.4,False,tanker,medium,1.7,59.6,2024-08-09T23:00:00,2024-08-10T14:15:04.670571,68.9195,35.1751,1
356082563,15301,Panama,34.3,False,fishing,VLCC,6.0,1.8,2024-09-03T12:00:00,2024-09-03T14:39:56.236016,35.2515,-37.0269,0
259683165,7325,Norway,42.3,False,cargo,medium,11.3,2.8,2024-03-03T22:00:00,2024-03-03T22:06:00,3.0222,67.8845,0
239379036,14535,Greece,75.1,False,cargo,VLCC,13.2,307.4,2024-07-06T08:00:00,2024-07-06T08:06:00,51.1527,-26.7948,0
565551779,4653,Singapore,90.1,False,fishing,small,2.3,129.6,2024-01-19T11:00:00,2024-01-19T16:34:03.914626,41.3492,21.9875,0
235948225,18406,UK,67.3,True,cargo,small,11.8,248.6,2024-03-28T14:00:00,2024-03-28T14:06:00,37.6051,1.3811,0
211278980,2551,Germany,86.0,False,tanker,large,4.8,26.2,2024-11-26T05:00:00,2024-11-26T05:30:00,36.9788,21.9169,1
219396775,17404,Denmark,104.3,False,fishing,large,18.2,150.6,2024-03-26T09:00:00,2024-03-26T09:17:48.276013,11.604,-10.3653,0
220462682,6813,Denmark,2.0,False,container,VLCC,7.8,86.0,2024-11-29T17:00:00,2024-11-29T17:06:00,35.306,18.8363,0
218979892,16054,Germany,50.4,False,cargo,VLCC,10.8,272.4,2024-02-13T03:00:00,2024-02-13T07:43:03.237221,-0.7309,-18.0941,0
613078550,11506,Cameroon,16.1,False,passenger,small,4.9,29.7,2024-01-10T11:00:00,2024-01-10T13:19:28.700060,9.4686,-1.1959,0
538458590,4491,Marshall Islands,75.1,False,container,VLCC,9.6,96.6,2024-01-06T19:00:00,2024-01-06T20:36:13.635381,6.9786,-14.5603,0
613325786,3725,Cameroon,231.4,True,tanker,large,7.2,332.4,2024-05-04T10:00:00,2024-05-05T23:15:07.761054,70.2492,33.362,1
538713749,1265,Marshall Islands,200.2,False,tanker,VLCC,5.1,112.3,2024-10-06T16:00:00,2024-10-07T10:40:37.122040,43.6386,141.4041,1
338065857,4868,USA,233.3,True,tanker,medium,4.7,75.8,2024-08-29T17:00:00,2024-08-30T19:08:09.637134,72.3461,28.8304,1
220435237,8437,Denmark,47.1,False,tanker,medium,22.0,161.6,2024-02-27T20:00:00,2024-02-27T20:06:00,43.0336,-30.1907,0
412504790,6304,China,25.3,False,bulk_carrier,medium,8.2,354.1,2024-10-24T12:00:00,2024-10-24T12:06:00,36.9978,22.0558,0
412061870,6441,China,66.4,False,container,small,12.3,352.3,2024-09-16T04:00:00,2024-09-16T10:37:13.549185,47.618,-8.4107,0
413669665,13617,China,66.8,False,bulk_carrier,large,4.3,328.1,2024-01-03T15:00:00,2024-01-03T18:39:10.950083,3.0466,-6.8303,0
440188330,767,South Korea,2.0,False,bulk_carrier,medium,7.3,248.3,2024-11-12T07:00:00,2024-11-12T09:54:23.839319,21.7532,75.4836,0
338974893,12380,USA,82.2,False,bulk_carrier,large,16.4,329.8,2024-08-17T23:00:00,2024-08-17T23:06:00,14.3456,106.6877,0
218308818,6804,Germany,2.0,False,container,medium,8.4,214.3,2024-10-19T22:00:00,2024-10-19T22:06:00,35.7181,-5.0985,0
431393251,6075,Japan,81.3,False,bulk_carrier,medium,7.7,351.5,2024-01-07T17:00:00,2024-01-07T17:09:43.344600,37.4178,-20.5881,0
671972955,816,Togo,136.6,True,bulk_carrier,large,2.7,183.2,2024-05-11T09:00:00,2024-05-12T16:27:07.390379,72.989,53.0808,1
511411015,10183,Palau,77.1,False,cargo,VLCC,3.6,329.6,2024-08-27T06:00:00,2024-08-27T10:30:32.060211,35.3795,-9.5457,0
432030084,1119,Japan,64.3,False,tanker,large,8.0,64.4,2024-07-27T01:00:00,2024-07-27T02:43:02.161375,20.02,116.9854,0
626657456,4375,Gabon,133.3,True,tanker,medium,1.6,242.7,2024-03-02T16:00:00,2024-03-02T17:00:47.332696,37.144,-8.4313,1
351456516,2976,Panama,70.0,False,tanker,VLCC,9.9,93.9,2024-07-14T14:00:00,2024-07-14T14:06:00,2.9661,62.8699,0
616588217,4088,Comoros,187.8,True,tanker,medium,6.4,6.7,2024-03-11T10:00:00,2024-03-11T10:30:00,38.1741,28.9757,1
220271749,12994,Denmark,16.7,True,container,medium,8.4,168.4,2024-05-24T17:00:00,2024-05-24T18:33:31.560319,13.5894,109.6256,0
616223771,1976,Comoros,50.7,False,passenger,small,14.5,319.9,2024-07-04T01:00:00,2024-07-04T01:09:50.199014,13.4404,-7.8106,0
219048507,18137,Denmark,9.8,False,tanker,small,15.4,193.6,2024-11-10T16:00:00,2024-11-10T19:36:09.529364,41.1242,18.2773,0
413821764,7474,China,111.9,False,tanker,medium,6.6,287.4,2024-09-25T14:00:00,2024-09-25T15:19:34.718718,3.3218,69.2132,0
511650099,1898,Palau,127.8,True,tanker,large,3.4,50.0,2024-12-05T22:00:00,2024-12-06T20:24:07.823311,35.1035,-4.1354,1
219830339,5241,Denmark,66.9,True,cargo,medium,1.6,115.7,2024-01-08T14:00:00,2024-01-08T18:04:14.192413,39.511,9.8406,0
237976697,8517,Greece,39.6,False,bulk_carrier,medium,17.8,180.0,2024-01-05T12:00:00,2024-01-05T16:27:00.342095,17.7964,116.7204,0
613127018,12238,Cameroon,41.4,False,cargo,VLCC,13.6,160.7,2024-09-05T06:00:00,2024-09-05T06:06:00,10.0904,-4.734,0
538762463,18473,Marshall Islands,2.0,True,container,large,4.4,104.3,2024-07-30T16:00:00,2024-07-30T22:28:12.695574,11.1244,-16.0545,0
367496312,8345,USA,105.9,False,bulk_carrier,medium,6.8,204.0,2024-12-28T06:00:00,2024-12-28T09:09:50.545309,5.3056,114.5073,0
511258576,928,Palau,20.2,False,tanker,VLCC,7.2,213.0,2024-03-12T21:00:00,2024-03-12T21:06:00,7.788,4.8189,0
674964899,16745,Tanzania,12.1,False,passenger,VLCC,12.8,320.6,2024-05-10T15:00:00,2024-05-10T19:48:59.237561,14.8314,111.8457,0
218986980,4971,Germany,11.4,False,tanker,large,12.9,65.3,2024-10-17T08:00:00,2024-10-17T09:31:08.102103,3.5001,-15.6301,0
637360468,18433,Liberia,134.1,False,cargo,large,10.2,71.8,2024-10-03T22:00:00,2024-10-03T22:06:00,30.9078,-31.7334,0
674545371,12433,Tanzania,92.4,False,bulk_carrier,large,8.9,57.7,2024-03-29T01:00:00,2024-03-29T02:30:37.978986,35.8052,-5.4484,0
237011945,14905,Greece,41.8,False,container,VLCC,6.3,239.0,2024-12-21T18:00:00,2024-12-21T21:37:43.902616,33.5271,12.8986,0
626636313,2530,Gabon,353.9,True,cargo,small,2.6,165.2,2024-05-10T22:00:00,2024-05-11T03:01:21.474105,44.1093,40.2188,1
440281219,16234,South Korea,66.0,False,bulk_carrier,VLCC,9.0,248.1,2024-05-06T16:00:00,2024-05-06T16:06:00,13.6865,118.3236,0
441445523,1616,South Korea,58.1,False,cargo,medium,18.5,186.4,2024-11-16T19:00:00,2024-11-16T19:06:00,2.0246,-6.6891,0
626372922,11744,Gabon,49.7,False,cargo,large,8.4,235.6,2024-09-29T13:00:00,2024-09-29T13:06:00,8.7824,-16.5645,0
259519945,16483,Norway,37.3,False,cargo,large,10.5,251.6,2024-07-06T22:00:00,2024-07-07T01:15:36.787838,48.061,-24.8501,0
564907937,434,Singapore,11.3,True,cargo,large,13.8,253.3,2024-12-11T22:00:00,2024-12-12T08:01:51.550160,13.526,-3.8508,0
563823651,2419,Singapore,8.0,False,fishing,medium,3.2,218.4,2024-01-27T03:00:00,2024-01-27T05:39:18.866529,3.4913,109.7981,0
511139216,661,Palau,148.2,True,cargo,VLCC,1.9,70.1,2024-10-16T02:00:00,2024-10-16T14:11:03.371009,-4.5571,66.706,1
412262664,11614,China,106.3,False,passenger,medium,8.2,258.3,2024-11-26T23:00:00,2024-11-27T08:26:19.380172,8.2261,119.0476,0
626667663,10423,Gabon,45.9,False,bulk_carrier,medium,15.8,331.5,2024-05-24T01:00:00,2024-05-24T12:25:17.720169,-2.2242,72.9737,0
413967311,2256,China,71.0,False,tanker,VLCC,10.4,177.4,2024-09-11T01:00:00,2024-09-11T05:10:45.255591,-0.6853,-5.5083,0
636594290,1119,Liberia,73.9,False,tanker,large,4.7,254.4,2024-02-14T00:00:00,2024-02-15T00:55:03.682841,9.4926,-0.6136,1
211045852,18212,Germany,44.6,False,cargo,VLCC,7.2,230.8,2024-09-22T11:00:00,2024-09-22T12:30:56.352991,53.4636,-26.9919,0
613498037,1288,Cameroon,209.5,True,tanker,VLCC,1.9,30.3,2024-06-22T20:00:00,2024-06-23T19:03:56.387046,35.7993,-5.5449,1
616968885,12945,Comoros,56.5,False,fishing,medium,13.0,115.1,2024-12-29T12:00:00,2024-12-29T13:41:52.481105,33.0322,-4.3166,0
671005907,6205,Togo,181.7,True,cargo,medium,5.2,13.4,2024-04-13T03:00:00,2024-04-13T15:21:07.251895,36.5652,22.7567,1
563476055,16109,Singapore,28.4,True,cargo,small,4.7,15.7,2024-07-29T17:00:00,2024-07-29T17:06:00,12.9783,67.4847,0
241695509,12115,Greece,2.0,False,bulk_carrier,VLCC,8.3,121.0,2024-05-24T10:00:00,2024-05-24T10:06:00,36.4044,-21.3602,0
259549247,870,Norway,104.1,True,cargo,medium,11.2,119.0,2024-10-18T07:00:00,2024-10-18T12:04:08.073019,53.2536,-15.5914,0
259570809,2317,Norway,147.7,False,tanker,large,3.7,217.5,2024-10-27T18:00:00,2024-10-28T10:37:11.690960,35.7732,-5.2574,1
237515935,1418,Greece,237.9,True,tanker,medium,6.6,228.3,2024-06-02T09:00:00,2024-06-02T17:55:12.940360,36.631,22.2497,1
235357796,18888,UK,91.6,False,other,large,4.4,45.0,2024-04-14T00:00:00,2024-04-14T07:18:22.700584,-8.9576,78.3797,0
258535466,10149,Norway,63.8,False,cargo,small,8.7,50.8,2024-07-29T16:00:00,2024-07-29T18:05:20.880500,41.0874,14.4079,0
218560794,4295,Germany,110.4,False,tanker,small,14.4,199.5,2024-09-19T00:00:00,2024-09-19T01:47:37.121290,34.2173,6.9214,0
671420580,8,Togo,112.0,True,tanker,large,1.3,238.3,2024-06-08T20:00:00,2024-06-09T15:42:32.791798,69.7167,34.2985,1
440152015,11171,South Korea,50.1,False,cargo,medium,11.4,6.1,2024-03-29T22:00:00,2024-03-29T22:07:05.738581,5.3304,64.7883,0
563044579,7938,Singapore,75.8,False,cargo,medium,13.2,261.5,2024-06-19T18:00:00,2024-06-19T23:40:24.057175,45.3053,40.4224,0
626035031,995,Gabon,119.9,False,tanker,large,9.6,106.3,2024-04-25T00:00:00,2024-04-26T02:31:25.355365,35.9617,-5.6064,1
219484182,11354,Denmark,38.7,False,passenger,large,6.8,183.7,2024-09-11T06:00:00,2024-09-11T07:13:40.866150,37.1507,-5.6072,0
351489487,4293,Panama,147.2,True,tanker,VLCC,6.3,349.7,2024-08-02T01:00:00,2024-08-02T15:16:50.542530,73.3907,21.7512,1
431275395,9660,Japan,53.6,False,cargo,large,12.3,303.1,2024-07-01T16:00:00,2024-07-01T19:14:29.845085,-0.6116,65.7239,0
626677077,1462,Gabon,142.3,True,tanker,large,9.3,252.6,2024-10-11T12:00:00,2024-10-13T06:54:55.001942,26.7314,59.2581,1
211591127,9563,Germany,23.1,False,other,large,6.8,136.1,2024-09-05T20:00:00,2024-09-05T23:39:50.876538,13.8992,60.1862,0
232495082,12851,UK,33.8,False,bulk_carrier,medium,20.4,207.4,2024-08-29T07:00:00,2024-08-29T07:06:00,35.2936,-38.7518,0
626957398,2410,Gabon,187.5,False,tanker,VLCC,4.2,315.5,2024-03-02T02:00:00,2024-03-02T15:37:24.596300,43.1374,38.9257,1
626784294,297,Gabon,232.5,True,tanker,large,6.9,223.7,2024-04-25T07:00:00,2024-04-26T02:18:15.933002,36.0432,-5.2023,1
671006983,9372,Togo,14.6,False,cargo,medium,5.2,129.1,2024-04-17T17:00:00,2024-04-17T17:37:10.196908,9.1415,66.1941,0
671935929,1865,Togo,236.5,False,tanker,VLCC,6.7,2.7,2024-01-08T20:00:00,2024-01-08T20:30:00,2.7263,107.7851,1
538167932,1913,Marshall Islands,251.2,False,tanker,small,5.7,144.5,2024-09-25T03:00:00,2024-09-26T05:05:58.865955,37.8516,7.8369,1
511565939,10756,Palau,82.0,False,tanker,large,10.9,209.6,2024-03-16T20:00:00,2024-03-16T20:06:00,44.1572,38.4156,0
211425078,1060,Germany,24.4,False,bulk_carrier,medium,6.7,39.8,2024-10-07T06:00:00,2024-10-07T08:00:20.984764,-1.0367,-6.1116,0
258704440,1454,Norway,81.9,False,tanker,large,9.5,262.9,2024-10-19T05:00:00,2024-10-19T05:06:00,22.3823,73.585,0
218545818,12015,Germany,29.7,False,passenger,medium,10.8,237.3,2024-02-09T18:00:00,2024-02-09T19:57:43.064554,37.2618,32.5001,0
538872510,1146,Marshall Islands,130.7,False,tanker,medium,8.2,62.2,2024-11-22T14:00:00,2024-11-22T14:30:00,35.9991,-5.1556,1
441543608,11732,South Korea,2.0,False,cargo,VLCC,10.3,74.9,2024-05-14T14:00:00,2024-05-14T14:06:00,44.1568,40.4826,0
616936844,5790,Comoros,173.3,True,cargo,medium,4.0,304.4,2024-01-05T14:00:00,2024-01-05T14:30:00,26.9354,56.3905,1
431770580,12701,Japan,81.1,False,fishing,VLCC,7.4,334.5,2024-07-03T14:00:00,2024-07-03T14:24:45.126285,14.1159,-3.9548,0
258310812,18534,Norway,56.3,False,container,VLCC,3.2,60.1,2024-01-30T09:00:00,2024-01-30T09:25:33.309105,22.4264,57.812,0
357646129,6533,Panama,27.3,False,fishing,large,4.6,184.7,2024-10-21T04:00:00,2024-10-21T08:43:24.202193,36.2023,-20.3599,0
234240353,14037,UK,68.8,True,container,small,11.8,234.5,2024-10-23T15:00:00,2024-10-23T15:06:00,36.9191,21.9105,0
511292375,19298,Palau,80.5,False,tanker,medium,5.5,295.5,2024-11-25T00:00:00,2024-11-25T04:01:07.405552,30.1484,-33.3455,0
